id_envio,fecha_envio,cliente_tipo,origen,destino,volumen_m3,ingreso,costo_1milla,costo_troncal,costo_ultimamilla,costo_total,margen_neto,margen_pct
PYM-12614,2025-07-05,Pyme,Santiago,Rancagua,0.023,3900,1966,837,1023,3826,74,1.8974358974358976
PYM-13688,2025-05-19,Pyme,Pudahuel,Rancagua,0.013,3900,2041,837,1000,3878,22,0.5641025641025641
PYM-13798,2025-08-14,Pyme,Providencia,Rancagua,0.01,3900,2119,837,968,3924,-24,-0.61538461538461542
PYM-10855,2025-02-21,Pyme,San Bernardo,Rancagua,0.04,3900,1854,838,1046,3738,162,4.1538461538461542
PYM-12457,2025-03-30,Pyme,Lampa,Rancagua,0.026,3900,1999,838,1044,3881,19,0.48717948717948723
PYM-11263,2025-05-23,Pyme,San Bernardo,Rancagua,0.034,3900,1866,839,1006,3711,189,4.8461538461538458
PYM-11721,2025-11-03,Pyme,Quilicura,Rancagua,0.02,3900,2099,839,989,3927,-27,-0.69230769230769229
PYM-10778,2025-03-03,Pyme,Providencia,Valparaíso,0.04,3900,1880,855,1005,3740,160,4.1025641025641022
PYM-10851,2025-05-17,Pyme,Santiago,Valparaíso,0.008,3900,1908,855,1014,3777,123,3.1538461538461537
PYM-11025,2025-09-23,Pyme,Maipú,Valparaíso,0.042,3900,2015,855,1005,3875,25,0.641025641025641
PYM-11972,2025-01-02,Pyme,Providencia,Valparaíso,0.033,3900,2095,855,1063,4013,-113,-2.8974358974358974
PYM-13794,2025-03-03,Pyme,Maipú,Valparaíso,0.04,3900,2143,855,1022,4020,-120,-3.0769230769230771
PYM-13832,2025-11-11,Pyme,San Bernardo,Valparaíso,0.032,3900,2071,856,1090,4017,-117,-3
PYM-10055,2025-08-30,Pyme,Quilicura,Valparaíso,0.035,3900,2137,857,1083,4077,-177,-4.5384615384615383
PYM-10421,2025-11-20,Pyme,Santiago,Valparaíso,0.014,3900,2189,857,1085,4131,-231,-5.9230769230769234
PYM-10593,2025-05-06,Pyme,Quilicura,Valparaíso,0.035,3900,2195,857,1044,4096,-196,-5.0256410256410255
PYM-11140,2025-06-14,Pyme,Lampa,Valparaíso,0.047,3900,2055,859,1040,3954,-54,-1.3846153846153846
PYM-11546,2025-02-23,Pyme,Quilicura,Valparaíso,0.024,3900,1841,859,1043,3743,157,4.0256410256410255
PYM-13423,2025-02-18,Pyme,Pudahuel,Valparaíso,0.038,3900,1845,859,1035,3739,161,4.1282051282051286
PYM-10361,2025-12-09,Pyme,Quilicura,Valparaíso,0.042,3900,1877,860,1033,3770,130,3.3333333333333335
PYM-11211,2025-06-14,Pyme,San Bernardo,Valparaíso,0.04,3900,1850,860,1029,3739,161,4.1282051282051286
PYM-11551,2025-06-22,Pyme,Maipú,Valparaíso,0.007,3900,1886,860,1053,3799,101,2.5897435897435894
PYM-12182,2025-04-15,Pyme,Quilicura,Valparaíso,0.047,3900,2015,862,1094,3971,-71,-1.8205128205128203
PYM-10613,2025-11-21,Pyme,Providencia,Valparaíso,0.023,3900,1925,863,1016,3804,96,2.4615384615384617
PYM-11186,2025-12-30,Pyme,Pudahuel,Valparaíso,0.041,3900,2117,863,1025,4005,-105,-2.6923076923076925
PYM-11215,2025-06-29,Pyme,Lampa,Valparaíso,0.029,3900,2036,863,1055,3954,-54,-1.3846153846153846
PYM-13898,2025-11-10,Pyme,Pudahuel,Valparaíso,0.017,3900,1907,863,1042,3812,88,2.2564102564102564
PYM-11209,2025-05-02,Pyme,Providencia,Valparaíso,0.044,3900,2078,865,1021,3964,-64,-1.641025641025641
PYM-10261,2025-08-21,Pyme,San Bernardo,Valparaíso,0.026,3900,2182,866,1008,4056,-156,-4
PYM-11214,2025-12-31,Pyme,Quilicura,Valparaíso,0.013,3900,1943,866,1059,3868,32,0.82051282051282048
PYM-11532,2025-05-04,Pyme,San Bernardo,Valparaíso,0.046,3900,1873,866,1059,3798,102,2.6153846153846154
PYM-13050,2025-04-21,Pyme,Pudahuel,Valparaíso,0.013,3900,1876,866,1012,3754,146,3.7435897435897441
PYM-12083,2025-12-05,Pyme,San Bernardo,Valparaíso,0.008,3900,1870,867,1010,3747,153,3.9230769230769229
PYM-13975,2025-11-12,Pyme,Santiago,Valparaíso,0.039,3900,1899,867,1081,3847,53,1.358974358974359
PYM-10670,2025-06-17,Pyme,Santiago,Valparaíso,0.018,3900,1808,868,1090,3766,134,3.4358974358974357
PYM-11415,2025-07-05,Pyme,Maipú,Valparaíso,0.03,3900,1805,868,1041,3714,186,4.7692307692307692
PYM-13965,2025-10-03,Pyme,Pudahuel,Valparaíso,0.014,3900,2098,868,1084,4050,-150,-3.8461538461538463
PYM-12895,2025-10-28,Pyme,San Bernardo,Valparaíso,0.045,3900,1990,869,1008,3867,33,0.84615384615384615
PYM-13133,2025-11-28,Pyme,San Bernardo,Valparaíso,0.048,3900,1857,869,1066,3792,108,2.7692307692307692
PYM-12839,2025-03-30,Pyme,Providencia,Valparaíso,0.024,3900,1997,870,1074,3941,-41,-1.0512820512820513
PYM-13298,2025-04-01,Pyme,Providencia,Valparaíso,0.006,3900,2167,870,1014,4051,-151,-3.8717948717948718
PYM-13858,2025-08-17,Pyme,San Bernardo,Valparaíso,0.029,3900,1998,870,1065,3933,-33,-0.84615384615384615
PYM-10032,2025-07-27,Pyme,San Bernardo,Valparaíso,0.037,3900,1997,871,1035,3903,-3,-0.076923076923076927
PYM-13413,2025-02-06,Pyme,Providencia,Valparaíso,0.007,3900,1853,872,1099,3824,76,1.9487179487179489
PYM-11082,2025-03-29,Pyme,Santiago,Valparaíso,0.029,3900,1961,873,1082,3916,-16,-0.41025641025641024
PYM-11178,2025-02-18,Pyme,Santiago,Valparaíso,0.006,3900,2083,873,1019,3975,-75,-1.9230769230769231
PYM-12645,2025-03-27,Pyme,Lampa,Valparaíso,0.016,3900,1842,873,1036,3751,149,3.8205128205128203
PYM-10380,2025-01-27,Pyme,Maipú,Valparaíso,0.026,3900,2019,874,1001,3894,6,0.15384615384615385
PYM-12803,2025-09-04,Pyme,Pudahuel,Valparaíso,0.035,3900,2064,874,1098,4036,-136,-3.4871794871794872
PYM-13313,2025-06-29,Pyme,Quilicura,Valparaíso,0.013,3900,2046,874,1078,3998,-98,-2.5128205128205128
PYM-12387,2025-12-18,Pyme,Providencia,Valparaíso,0.024,3900,2054,875,1041,3970,-70,-1.7948717948717947
PYM-10733,2025-04-18,Pyme,Maipú,Valparaíso,0.048,3900,2082,877,1044,4003,-103,-2.641025641025641
PYM-10499,2025-12-23,Pyme,Providencia,Valparaíso,0.024,3900,1985,878,1041,3904,-4,-0.10256410256410256
PYM-10431,2025-12-09,Pyme,Pudahuel,Valparaíso,0.02,3900,1901,879,1010,3790,110,2.8205128205128207
PYM-11689,2025-12-31,Pyme,Lampa,Valparaíso,0.006,3900,2130,879,1026,4035,-135,-3.4615384615384617
PYM-11331,2025-01-17,Pyme,Santiago,Valparaíso,0.012,3900,2031,880,1036,3947,-47,-1.2051282051282051
PYM-10244,2025-08-25,Pyme,Pudahuel,Valparaíso,0.021,3900,2021,882,1039,3942,-42,-1.0769230769230769
PYM-10442,2025-05-27,Pyme,Providencia,Valparaíso,0.045,3900,1862,882,1027,3771,129,3.3076923076923079
PYM-10777,2025-01-16,Pyme,San Bernardo,Valparaíso,0.028,3900,2143,882,1017,4042,-142,-3.6410256410256405
PYM-11693,2025-11-12,Pyme,San Bernardo,Valparaíso,0.023,3900,2090,883,1084,4057,-157,-4.0256410256410255
PYM-11758,2025-08-17,Pyme,Lampa,Valparaíso,0.043,3900,2074,883,1016,3973,-73,-1.871794871794872
PYM-11260,2025-05-23,Pyme,San Bernardo,Valparaíso,0.023,3900,2016,884,1011,3911,-11,-0.28205128205128205
PYM-10130,2025-09-04,Pyme,Quilicura,Valparaíso,0.035,3900,2038,885,1057,3980,-80,-2.0512820512820511
PYM-10174,2025-06-12,Pyme,Maipú,Valparaíso,0.006,3900,2185,885,1063,4133,-233,-5.9743589743589745
PYM-13874,2025-04-14,Pyme,Pudahuel,Valparaíso,0.022,3900,2146,885,1066,4097,-197,-5.0512820512820511
PYM-10653,2025-10-28,Pyme,Pudahuel,Valparaíso,0.04,3900,1912,886,1079,3877,23,0.58974358974358976
PYM-11790,2025-01-22,Pyme,Providencia,Valparaíso,0.015,3900,1845,886,1077,3808,92,2.358974358974359
PYM-12143,2025-04-28,Pyme,San Bernardo,Valparaíso,0.022,3900,1998,886,1039,3923,-23,-0.58974358974358976
PYM-12456,2025-11-13,Pyme,Lampa,Valparaíso,0.04,3900,1830,886,1083,3799,101,2.5897435897435894
PYM-12592,2025-12-17,Pyme,Maipú,Valparaíso,0.025,3900,1900,886,1013,3799,101,2.5897435897435894
PYM-11009,2025-01-15,Pyme,San Bernardo,Valparaíso,0.047,3900,1862,887,1062,3811,89,2.2820512820512824
PYM-11032,2025-12-20,Pyme,Santiago,Valparaíso,0.024,3900,2121,888,1087,4096,-196,-5.0256410256410255
PYM-10354,2025-02-25,Pyme,Santiago,Valparaíso,0.012,3900,2006,889,998,3893,7,0.17948717948717949
PYM-10644,2025-02-04,Pyme,Maipú,Valparaíso,0.043,3900,1993,889,1085,3967,-67,-1.7179487179487178
PYM-12458,2025-03-17,Pyme,San Bernardo,Valparaíso,0.045,3900,1808,890,1096,3794,106,2.7179487179487181
PYM-12423,2025-05-23,Pyme,San Bernardo,Valparaíso,0.032,3900,2025,891,1099,4015,-115,-2.9487179487179485
PYM-13220,2025-07-23,Pyme,Providencia,Valparaíso,0.02,3900,2058,891,1051,4000,-100,-2.5641025641025639
PYM-13819,2025-02-22,Pyme,Maipú,Valparaíso,0.031,3900,1849,892,1101,3842,58,1.4871794871794872
PYM-11655,2025-12-04,Pyme,Pudahuel,Valparaíso,0.043,3900,1899,893,1067,3859,41,1.0512820512820513
PYM-11682,2025-05-11,Pyme,Lampa,Valparaíso,0.03,3900,2188,893,1085,4166,-266,-6.8205128205128212
PYM-12152,2025-05-19,Pyme,Lampa,Valparaíso,0.04,3900,1818,893,1087,3798,102,2.6153846153846154
PYM-10145,2025-03-14,Pyme,Santiago,Valparaíso,0.024,3900,2075,894,1023,3992,-92,-2.358974358974359
PYM-11799,2025-07-04,Pyme,Pudahuel,Valparaíso,0.007,3900,1924,895,1082,3901,-1,-0.02564102564102564
PYM-13208,2025-01-19,Pyme,San Bernardo,Valparaíso,0.033,3900,2018,896,1032,3946,-46,-1.1794871794871795
PYM-10993,2025-08-06,Pyme,Maipú,Valparaíso,0.009,3900,2143,897,997,4037,-137,-3.5128205128205128
PYM-11405,2025-02-17,Pyme,Lampa,Valparaíso,0.042,3900,1875,897,1073,3845,55,1.4102564102564104
PYM-11851,2025-10-15,Pyme,Maipú,Valparaíso,0.01,3900,1922,897,999,3818,82,2.1025641025641026
PYM-12312,2025-12-30,Pyme,San Bernardo,Valparaíso,0.027,3900,1843,899,1037,3779,121,3.1025641025641026
PYM-10341,2025-09-22,Pyme,San Bernardo,Valparaíso,0.042,3900,1938,900,1089,3927,-27,-0.69230769230769229
PYM-11603,2025-08-20,Pyme,San Bernardo,Valparaíso,0.03,3900,2105,900,1055,4060,-160,-4.1025641025641022
PYM-12044,2025-08-01,Pyme,Lampa,Valparaíso,0.044,3900,1913,900,1051,3864,36,0.92307692307692313
PYM-13639,2025-11-10,Pyme,Lampa,Valparaíso,0.04,3900,1974,900,1070,3944,-44,-1.1282051282051282
PYM-12444,2025-05-13,Pyme,Lampa,Valparaíso,0.034,3900,1801,901,1017,3719,181,4.6410256410256405
PYM-10255,2025-04-13,Pyme,Santiago,Valparaíso,0.015,3900,2049,902,1042,3993,-93,-2.3846153846153846
PYM-11586,2025-01-17,Pyme,San Bernardo,Valparaíso,0.033,3900,1891,902,1044,3837,63,1.6153846153846154
PYM-11016,2025-06-17,Pyme,Pudahuel,Valparaíso,0.04,3900,1830,903,1087,3820,80,2.0512820512820511
PYM-12082,2025-05-27,Pyme,Maipú,Valparaíso,0.027,3900,1874,903,1027,3804,96,2.4615384615384617
PYM-12905,2025-06-14,Pyme,Maipú,Valparaíso,0.02,3900,2078,903,999,3980,-80,-2.0512820512820511
PYM-13814,2025-06-23,Pyme,Santiago,Valparaíso,0.042,3900,1975,903,1038,3916,-16,-0.41025641025641024
PYM-13895,2025-06-04,Pyme,Maipú,Valparaíso,0.019,3900,1973,903,1090,3966,-66,-1.6923076923076923
PYM-13307,2025-02-28,Pyme,Quilicura,Valparaíso,0.011,3900,2060,904,1005,3969,-69,-1.7692307692307692
PYM-13768,2025-01-31,Pyme,Pudahuel,Valparaíso,0.044,3900,2103,904,1023,4030,-130,-3.3333333333333335
PYM-10420,2025-12-25,Pyme,Quilicura,Valparaíso,0.033,3900,1900,905,1035,3840,60,1.5384615384615385
PYM-10895,2025-01-17,Pyme,Quilicura,Valparaíso,0.041,3900,2011,905,1100,4016,-116,-2.9743589743589745
PYM-11748,2025-11-15,Pyme,Lampa,Valparaíso,0.029,3900,2103,905,1010,4018,-118,-3.0256410256410255
PYM-12685,2025-01-01,Pyme,Lampa,Valparaíso,0.01,3900,1870,905,1043,3818,82,2.1025641025641026
PYM-10277,2025-12-19,Pyme,Quilicura,Valparaíso,0.03,3900,1837,906,1089,3832,68,1.7435897435897436
PYM-13478,2025-06-30,Pyme,Lampa,Valparaíso,0.019,3900,1906,906,1100,3912,-12,-0.30769230769230771
PYM-13854,2025-03-18,Pyme,Maipú,Valparaíso,0.03,3900,1899,906,1093,3898,2,0.05128205128205128
PYM-13927,2025-03-16,Pyme,Santiago,Valparaíso,0.049,3900,2104,906,1084,4094,-194,-4.9743589743589745
PYM-10453,2025-11-19,Pyme,Maipú,Valparaíso,0.035,3900,2068,907,1052,4027,-127,-3.2564102564102559
PYM-12263,2025-05-20,Pyme,Santiago,Valparaíso,0.02,3900,2174,907,1070,4151,-251,-6.4358974358974361
PYM-12404,2025-12-31,Pyme,Maipú,Valparaíso,0.041,3900,2078,907,1063,4048,-148,-3.7948717948717952
PYM-12590,2025-11-09,Pyme,Lampa,Valparaíso,0.028,3900,1852,907,1006,3765,135,3.4615384615384617
PYM-12659,2025-05-04,Pyme,Lampa,Valparaíso,0.049,3900,2172,907,1016,4095,-195,-5
PYM-12581,2025-04-02,Pyme,Quilicura,Valparaíso,0.032,3900,1858,908,1091,3857,43,1.1025641025641024
PYM-13800,2025-02-23,Pyme,San Bernardo,Valparaíso,0.014,3900,1930,908,1093,3931,-31,-0.79487179487179493
PYM-10541,2025-07-27,Pyme,Santiago,Valparaíso,0.026,3900,1844,909,1027,3780,120,3.0769230769230771
PYM-12920,2025-07-13,Pyme,Pudahuel,Valparaíso,0.028,3900,2162,909,1045,4116,-216,-5.5384615384615383
PYM-13431,2025-10-09,Pyme,Lampa,Valparaíso,0.049,3900,1884,909,1050,3843,57,1.4615384615384615
PYM-10170,2025-02-28,Pyme,Santiago,Valparaíso,0.016,3900,2072,910,1076,4058,-158,-4.0512820512820511
PYM-12990,2025-01-28,Pyme,Providencia,Valparaíso,0.036,3900,1976,910,1004,3890,10,0.25641025641025639
PYM-10371,2025-11-24,Pyme,Quilicura,Valparaíso,0.017,3900,2004,911,1094,4009,-109,-2.7948717948717947
PYM-10024,2025-07-22,Pyme,Quilicura,Valparaíso,0.041,3900,2052,912,1053,4017,-117,-3
PYM-11327,2025-03-18,Pyme,Lampa,Valparaíso,0.017,3900,2059,912,1055,4026,-126,-3.2307692307692308
PYM-11671,2025-08-30,Pyme,Lampa,Valparaíso,0.007,3900,2082,912,1013,4007,-107,-2.7435897435897436
PYM-10628,2025-09-03,Pyme,Providencia,Valparaíso,0.025,3900,2176,913,1097,4186,-286,-7.333333333333333
PYM-10693,2025-12-06,Pyme,San Bernardo,Valparaíso,0.042,3900,2128,913,1041,4082,-182,-4.666666666666667
PYM-10932,2025-08-09,Pyme,Santiago,Valparaíso,0.014,3900,2030,913,1000,3943,-43,-1.1025641025641024
PYM-12449,2025-07-17,Pyme,Lampa,Valparaíso,0.022,3900,2192,913,1052,4157,-257,-6.5897435897435894
PYM-10464,2025-04-17,Pyme,Santiago,Valparaíso,0.044,3900,2158,914,1080,4152,-252,-6.4615384615384617
PYM-11667,2025-12-04,Pyme,Lampa,Valparaíso,0.019,3900,1852,914,1019,3785,115,2.9487179487179485
PYM-11898,2025-12-10,Pyme,Providencia,Valparaíso,0.038,3900,2033,914,1072,4019,-119,-3.0512820512820511
PYM-12158,2025-08-31,Pyme,San Bernardo,Valparaíso,0.008,3900,1910,914,1010,3834,66,1.6923076923076923
PYM-10929,2025-07-18,Pyme,Lampa,Valparaíso,0.044,3900,1917,915,1071,3903,-3,-0.076923076923076927
PYM-12453,2025-03-11,Pyme,Pudahuel,Valparaíso,0.013,3900,2078,915,1024,4017,-117,-3
PYM-11450,2025-03-31,Pyme,Providencia,Valparaíso,0.034,3900,2100,916,1018,4034,-134,-3.4358974358974357
PYM-11709,2025-08-30,Pyme,Lampa,Valparaíso,0.02,3900,2113,916,1047,4076,-176,-4.5128205128205128
PYM-12051,2025-02-16,Pyme,Santiago,Valparaíso,0.042,3900,2088,918,1044,4050,-150,-3.8461538461538463
PYM-12679,2025-11-20,Pyme,San Bernardo,Valparaíso,0.007,3900,2015,918,1031,3964,-64,-1.641025641025641
PYM-10780,2025-01-10,Pyme,Maipú,Valparaíso,0.037,3900,1838,919,1027,3784,116,2.9743589743589745
PYM-10787,2025-02-24,Pyme,Providencia,Valparaíso,0.009,3900,1988,919,1038,3945,-45,-1.153846153846154
PYM-13834,2025-12-15,Pyme,Maipú,Valparaíso,0.049,3900,1983,919,1021,3923,-23,-0.58974358974358976
PYM-10573,2025-10-13,Pyme,Pudahuel,Valparaíso,0.007,3900,1971,920,1084,3975,-75,-1.9230769230769231
PYM-11976,2025-10-17,Pyme,Lampa,Valparaíso,0.015,3900,2175,920,1055,4150,-250,-6.41025641025641
PYM-12876,2025-02-12,Pyme,Providencia,Valparaíso,0.019,3900,2120,920,1098,4138,-238,-6.1025641025641022
PYM-11983,2025-07-09,Pyme,Santiago,Valparaíso,0.038,3900,2165,922,1021,4108,-208,-5.3333333333333339
PYM-10389,2025-06-24,Pyme,Lampa,Valparaíso,0.044,3900,2186,923,1097,4206,-306,-7.8461538461538458
PYM-13011,2025-01-16,Pyme,Lampa,Valparaíso,0.043,3900,1994,923,1019,3936,-36,-0.92307692307692313
PYM-13062,2025-01-31,Pyme,Lampa,Valparaíso,0.006,3900,2039,923,1097,4059,-159,-4.0769230769230766
PYM-10807,2025-09-30,Pyme,Providencia,Valparaíso,0.008,3900,2197,924,1021,4142,-242,-6.2051282051282053
PYM-11061,2025-12-22,Pyme,Pudahuel,Valparaíso,0.049,3900,2112,924,1021,4057,-157,-4.0256410256410255
PYM-12160,2025-01-23,Pyme,Pudahuel,Valparaíso,0.016,3900,2012,924,1077,4013,-113,-2.8974358974358974
PYM-12296,2025-11-22,Pyme,Lampa,Valparaíso,0.01,3900,1970,924,1046,3940,-40,-1.0256410256410255
PYM-12450,2025-02-04,Pyme,Providencia,Valparaíso,0.049,3900,2056,924,1039,4019,-119,-3.0512820512820511
PYM-13104,2025-06-18,Pyme,San Bernardo,Valparaíso,0.043,3900,2118,924,1033,4075,-175,-4.4871794871794872
PYM-13135,2025-07-22,Pyme,Pudahuel,Valparaíso,0.023,3900,2119,924,1046,4089,-189,-4.8461538461538458
PYM-13280,2025-04-26,Pyme,Santiago,Valparaíso,0.022,3900,1940,924,1088,3952,-52,-1.3333333333333335
PYM-10216,2025-07-11,Pyme,Maipú,Valparaíso,0.044,3900,2148,925,1057,4130,-230,-5.8974358974358969
PYM-12461,2025-05-31,Pyme,Lampa,Valparaíso,0.031,3900,2080,925,1051,4056,-156,-4
PYM-10351,2025-04-17,Pyme,Pudahuel,Valparaíso,0.008,3900,1922,926,1044,3892,8,0.20512820512820512
PYM-13491,2025-03-08,Pyme,Quilicura,Valparaíso,0.005,3900,1950,926,1052,3928,-28,-0.717948717948718
PYM-10939,2025-12-11,Pyme,Providencia,Valparaíso,0.026,3900,1902,927,1063,3892,8,0.20512820512820512
PYM-11500,2025-09-09,Pyme,Maipú,Valparaíso,0.046,3900,1982,927,1084,3993,-93,-2.3846153846153846
PYM-13272,2025-01-13,Pyme,Pudahuel,Valparaíso,0.012,3900,2008,927,997,3932,-32,-0.82051282051282048
PYM-10053,2025-12-06,Pyme,Providencia,Valparaíso,0.034,3900,2124,928,1063,4115,-215,-5.5128205128205128
PYM-12314,2025-09-01,Pyme,Quilicura,Valparaíso,0.034,3900,2164,928,1029,4121,-221,-5.6666666666666661
PYM-13443,2025-04-18,Pyme,Santiago,Valparaíso,0.036,3900,1839,928,1081,3848,52,1.3333333333333335
PYM-10714,2025-04-19,Pyme,Lampa,Valparaíso,0.048,3900,2001,929,1050,3980,-80,-2.0512820512820511
PYM-10985,2025-10-13,Pyme,Maipú,Valparaíso,0.041,3900,1816,929,1057,3802,98,2.5128205128205128
PYM-11661,2025-09-05,Pyme,Lampa,Valparaíso,0.048,3900,1946,929,1039,3914,-14,-0.358974358974359
PYM-12104,2025-11-22,Pyme,Providencia,Valparaíso,0.042,3900,1972,929,1047,3948,-48,-1.2307692307692308
PYM-12195,2025-01-21,Pyme,Pudahuel,Valparaíso,0.038,3900,1879,929,1040,3848,52,1.3333333333333335
PYM-10355,2025-05-06,Pyme,Quilicura,Valparaíso,0.035,3900,2012,930,1058,4000,-100,-2.5641025641025639
PYM-11039,2025-04-15,Pyme,Pudahuel,Valparaíso,0.034,3900,1978,930,1025,3933,-33,-0.84615384615384615
PYM-11351,2025-01-21,Pyme,Maipú,Valparaíso,0.021,3900,1825,930,1079,3834,66,1.6923076923076923
PYM-13710,2025-04-09,Pyme,Lampa,Valparaíso,0.035,3900,2011,930,1097,4038,-138,-3.5384615384615383
PYM-13738,2025-09-09,Pyme,Quilicura,Valparaíso,0.034,3900,1952,930,1024,3906,-6,-0.15384615384615385
PYM-10806,2025-10-18,Pyme,Lampa,Valparaíso,0.024,3900,2143,931,1035,4109,-209,-5.3589743589743586
PYM-10893,2025-10-06,Pyme,Santiago,Valparaíso,0.021,3900,1957,931,1049,3937,-37,-0.94871794871794879
PYM-11011,2025-04-25,Pyme,Lampa,Valparaíso,0.025,3900,1960,931,1042,3933,-33,-0.84615384615384615
PYM-13908,2025-01-14,Pyme,San Bernardo,Valparaíso,0.026,3900,2178,931,1043,4152,-252,-6.4615384615384617
PYM-10019,2025-07-09,Pyme,Santiago,Valparaíso,0.034,3900,2127,932,998,4057,-157,-4.0256410256410255
PYM-11023,2025-07-24,Pyme,San Bernardo,Valparaíso,0.034,3900,2088,932,1066,4086,-186,-4.7692307692307692
PYM-11928,2025-05-14,Pyme,Quilicura,Valparaíso,0.028,3900,1961,932,1016,3909,-9,-0.23076923076923078
PYM-11207,2025-05-14,Pyme,Santiago,Valparaíso,0.038,3900,1822,933,1028,3783,117,3
PYM-11244,2025-05-03,Pyme,Pudahuel,Valparaíso,0.01,3900,1800,933,1000,3733,167,4.2820512820512819
PYM-13112,2025-10-07,Pyme,Santiago,Valparaíso,0.043,3900,2197,933,1046,4176,-276,-7.0769230769230766
PYM-13163,2025-09-19,Pyme,Providencia,Valparaíso,0.014,3900,1845,933,1060,3838,62,1.5897435897435899
PYM-10246,2025-01-12,Pyme,Lampa,Valparaíso,0.029,3900,1952,934,1088,3974,-74,-1.8974358974358976
PYM-13940,2025-10-27,Pyme,Santiago,Valparaíso,0.006,3900,2091,934,1092,4117,-217,-5.5641025641025639
PYM-11264,2025-08-22,Pyme,Lampa,Valparaíso,0.017,3900,1868,935,1066,3869,31,0.79487179487179493
PYM-11177,2025-07-30,Pyme,Pudahuel,Valparaíso,0.009,3900,1864,936,1051,3851,49,1.2564102564102564
PYM-11272,2025-05-28,Pyme,Santiago,Valparaíso,0.046,3900,2028,936,1038,4002,-102,-2.6153846153846154
PYM-10825,2025-01-10,Pyme,Pudahuel,Valparaíso,0.029,3900,1935,937,1100,3972,-72,-1.8461538461538463
PYM-11634,2025-02-22,Pyme,San Bernardo,Valparaíso,0.015,3900,1907,937,1036,3880,20,0.51282051282051277
PYM-12607,2025-08-18,Pyme,Pudahuel,Valparaíso,0.031,3900,1824,937,1006,3767,133,3.4102564102564106
PYM-12749,2025-12-23,Pyme,Pudahuel,Valparaíso,0.026,3900,1997,937,1037,3971,-71,-1.8205128205128203
PYM-12173,2025-06-02,Pyme,San Bernardo,Valparaíso,0.036,3900,2008,938,1095,4041,-141,-3.6153846153846154
PYM-10600,2025-01-30,Pyme,Providencia,Valparaíso,0.04,3900,1985,939,1031,3955,-55,-1.4102564102564104
PYM-10994,2025-12-29,Pyme,Santiago,Valparaíso,0.012,3900,2025,939,997,3961,-61,-1.5641025641025641
PYM-11685,2025-12-21,Pyme,Pudahuel,Valparaíso,0.017,3900,1904,939,1053,3896,4,0.10256410256410256
PYM-13598,2025-11-10,Pyme,Lampa,Valparaíso,0.006,3900,2057,939,1100,4096,-196,-5.0256410256410255
PYM-10079,2025-07-21,Pyme,Pudahuel,Valparaíso,0.016,3900,1851,940,1061,3852,48,1.2307692307692308
PYM-10979,2025-02-08,Pyme,Lampa,Valparaíso,0.011,3900,2171,940,1004,4115,-215,-5.5128205128205128
PYM-12923,2025-05-05,Pyme,Quilicura,Valparaíso,0.033,3900,1937,940,1005,3882,18,0.46153846153846156
PYM-13195,2025-02-25,Pyme,San Bernardo,Valparaíso,0.023,3900,1810,940,1073,3823,77,1.9743589743589745
PYM-13876,2025-05-31,Pyme,Providencia,Valparaíso,0.01,3900,1824,940,1086,3850,50,1.2820512820512819
PYM-10165,2025-09-24,Pyme,Santiago,Valparaíso,0.017,3900,2155,941,1088,4184,-284,-7.282051282051281
PYM-10227,2025-06-08,Pyme,Lampa,Valparaíso,0.041,3900,1902,941,1048,3891,9,0.23076923076923078
PYM-10503,2025-12-31,Pyme,Quilicura,Valparaíso,0.007,3900,1927,941,1091,3959,-59,-1.5128205128205128
PYM-13041,2025-01-15,Pyme,Maipú,Valparaíso,0.044,3900,1926,941,1069,3936,-36,-0.92307692307692313
PYM-13201,2025-08-10,Pyme,Santiago,Valparaíso,0.028,3900,1893,941,1065,3899,1,0.02564102564102564
PYM-11133,2025-09-23,Pyme,San Bernardo,Valparaíso,0.04,3900,1928,942,1101,3971,-71,-1.8205128205128203
PYM-11804,2025-11-12,Pyme,Santiago,Valparaíso,0.043,3900,2045,942,1009,3996,-96,-2.4615384615384617
PYM-13729,2025-03-25,Pyme,Pudahuel,Valparaíso,0.028,3900,2064,942,1071,4077,-177,-4.5384615384615383
PYM-13812,2025-08-06,Pyme,Quilicura,Valparaíso,0.043,3900,2012,942,1081,4035,-135,-3.4615384615384617
PYM-10233,2025-01-11,Pyme,Pudahuel,Valparaíso,0.033,3900,1998,943,1011,3952,-52,-1.3333333333333335
PYM-13753,2025-12-19,Pyme,Maipú,Valparaíso,0.049,3900,1946,943,1056,3945,-45,-1.153846153846154
PYM-11583,2025-08-27,Pyme,Lampa,Valparaíso,0.036,3900,1837,944,1025,3806,94,2.41025641025641
PYM-10794,2025-05-28,Pyme,Santiago,Rancagua,0.039,4100,1904,760,1014,3678,422,10.292682926829269
PYM-13141,2025-05-02,Pyme,Pudahuel,Rancagua,0.014,4100,1803,760,1011,3574,526,12.829268292682928
PYM-13219,2025-06-11,Pyme,Santiago,Rancagua,0.01,4100,2155,760,1031,3946,154,3.7560975609756095
PYM-13760,2025-04-17,Pyme,Santiago,Rancagua,0.045,4100,1967,760,962,3689,411,10.02439024390244
